term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_s_1,index1,index0
3p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,163,119
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,100,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,100,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,0.0,0.0,100,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,101,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,101,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,102,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,1.0,-1.0,1631280530.9196146,103,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,-1.0,0.0,103,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1153489525.4308512,104,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,0.0,0.0,104,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,1.0,1.0,665967488.0149156,105,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,105,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,106,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,108,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,108,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,0.0,665967488.0149156,108,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,109,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,0.0,2.0,1.0,1153489525.4308512,109,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,0.0,2.0,2.0,1631280530.9196148,110,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,112,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-832459360.0186446,112,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,0.0,865117144.0731386,112,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,1.0,1.0,1.0,-832459360.0186446,113,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,1.0,2.0,1.0,1498426848.0335605,113,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,1.0,2.0,2.0,2119095570.7130294,114,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,1.0,-1.0,-235455063.4125588,115,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-1.0,706365190.2376766,115,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,0.0,-166491872.00372893,116,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,0.0,865117144.0731387,116,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,1.0,1.0,-96124127.11923762,117,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,2.0,1.0,865117144.0731387,117,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,2.0,2.0,706365190.2376766,118,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,0.0,4211948219.496041,120,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,0.0,-2579280990.1973553,120,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,0.0,446744572.2018383,120,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,2.0,1.0,1.0,-2579280990.1973553,121,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,2.0,2.0,1.0,773784297.0592068,121,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,2.0,2.0,2.0,1094296247.252462,122,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,1.0,-1.0,-2446920796.379422,123,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,543760176.973205,123,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,0.0,-1730234288.146277,124,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,0.0,665967488.0149157,124,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,1.0,1.0,-998951232.0223734,125,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,2.0,1.0,665967488.0149157,125,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,2.0,2.0,543760176.973205,126,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,-2.0,-941820253.6502353,128,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-1.0,-768993016.9539008,129,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,0.0,-595659429.6024513,130,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,0.0,1.0,2.0,2.0,1.0,-421194821.94960403,131,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,1.0,1.0,2.0,2.0,2.0,-243176943.8338804,132,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,1.0,-1.0,0.0,135,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,-1.0,0.0,135,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,136,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,0.0,0.0,136,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,137,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,137,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,138,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,1.0,0.0,0.0,0.0,140,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,0.0,0.0,140,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,0.0,0.0,140,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,141,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,141,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,142,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,1.0,-1.0,0.0,143,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-1.0,0.0,143,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,0.0,0.0,144,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,0.0,0.0,144,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,145,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,145,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,146,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,-2.0,0.0,148,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-1.0,0.0,149,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,0.0,0.0,150,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,151,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,152,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,2.0,0.0,0.0,0.0,156,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,0.0,-1116861430.5045958,156,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,0.0,386892148.5296034,156,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,2.0,1.0,1.0,-1116861430.5045958,157,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,2.0,2.0,1.0,670116858.3027577,157,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,2.0,2.0,2.0,947688349.3866091,158,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,1.0,-1.0,-1078990650.848678,159,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-1.0,1078990650.848678,159,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,0.0,-762961606.0519868,160,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,0.0,1321488265.9063914,160,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,1.0,1.0,-440496088.63546383,161,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,2.0,1.0,1321488265.9063914,161,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,2.0,2.0,1078990650.848678,162,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-3.0,2.0,2.0,2.0,-2.0,1997902464.0447466,164,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-1.0,1631280530.919615,165,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,-1.0,2.0,2.0,2.0,0.0,1263584465.8488128,166,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,0.0,2.0,2.0,2.0,1.0,893489144.4036767,167,120
3p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,3.0,1.0,2.0,2.0,2.0,2.0,515856198.0394712,168,120
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,100,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,-1.0,0.0,100,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,101,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,101,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,101,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,102,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,102,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,-2.0,0.0,103,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,1.0,-1.0,1153489525.4308512,104,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,0.0,104,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,1.0,0.0,1331934976.0298312,105,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,105,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,1.0,1.0,1153489525.4308512,106,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,106,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,107,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,108,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,-1153489525.4308512,108,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,109,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,109,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,0.0,2.0,0.0,-1331934976.0298312,109,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,110,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,0.0,2.0,1.0,-1153489525.4308512,110,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,832459360.0186446,112,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,-1498426848.0335605,112,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,113,121
3p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2s3_L=0.0_S=1.0,3p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,113,121
