term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_a_1,index1,index0
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,1.0,1.0,-27597968023.013172,21,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2.0,1.0,5519593604.602633,21,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,27,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,0.0,27,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,27,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,0.0,27,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,28,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,29,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,29,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-2904510145.0664682,31,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,0.0,31,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,31867388534.34668,31,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,0.0,31,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,32,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,2904510145.0664682,33,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,33,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,-31867388534.34668,33,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,33,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,39,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,0.0,39,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,39,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,0.0,39,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,40,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,41,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,41,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,0.0,59,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,-2249823884.146584,59,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,0.0,59,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,-4936874603.225834,59,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,-2597872850.282559,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,-5700611762.255723,60,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,61,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,-2249823884.146584,61,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,61,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,-4936874603.225834,61,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,75,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,0.0,75,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,75,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,0.0,75,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,76,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,77,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,77,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,77,20
2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,77,20
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,-2.0,-3557283904.0749974,19,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,-2.0,-7805884134.4168415,19,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-2515379571.1771874,20,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-2515379571.177187,20,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,1.0,-1.0,27597968023.013172,20,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-5519593604.602633,20,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,0.0,0.0,8215195278.406491,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,1.0,0.0,-2515379571.1771874,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1452255072.5332341,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,0.0,0.0,180269172250.74374,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,1.0,0.0,27597968023.013172,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2.0,0.0,-3186738853.4346676,21,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-2.0,0.0,27,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-2.0,0.0,27,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,28,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,-1.0,0.0,28,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,28,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,-1.0,0.0,28,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,29,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,0.0,31,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,0.0,31,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-2904510145.0664682,32,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,32,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,-1.0,31867388534.34668,32,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,32,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2904510145.0664682,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,0.0,31867388534.34668,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,33,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-2.0,0.0,39,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-2.0,0.0,39,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-2.0,3181731449.911014,59,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-2.0,6981795019.617268,59,21
